agency,url,agencyID,PIID,modNumber,idvPIID,contractType,business_name,total_contract,description,claimed_savings,internal_id,usa_savings_url
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024F00035&modNumber=P00002&idvAgencyID=&idvPIID=47QTCA20D002P&contractType=AWARD,2036,20343024F00035,P00002,47QTCA20D002P,AWARD,"LRP PUBLICATIONS, INC.",229477,CYBERFEDS AND WORKER'S COMPENSATION LIBRARY,0.0,CONT_AWD_20343024F00035_2036_47QTCA20D002P_4732,https://www.usaspending.gov/award/CONT_AWD_20343024F00035_2036_47QTCA20D002P_4732
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23F0038&modNumber=P00002&idvAgencyID=&idvPIID=47QTCA20D002P&contractType=AWARD,955F,9531CB23F0038,P00002,47QTCA20D002P,AWARD,"LRP PUBLICATIONS, INC.",58370,CYBERFEDS LICENSES.,0.0,CONT_AWD_9531CB23F0038_955F_47QTCA20D002P_4732,https://www.usaspending.gov/award/CONT_AWD_9531CB23F0038_955F_47QTCA20D002P_4732
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB21D0007&modNumber=P00004&idvAgencyID=&idvPIID=&contractType=IDV,955F,9531CB21D0007,P00004,,IDV,"GAP SOLUTIONS, INC.",20000000,LEGAL SUPPORT SERVICES - ATTORNEY SERVICES,0.0,CONT_IDV_9531CB21D0007_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB21D0007_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB21D0008&modNumber=P00005&idvAgencyID=&idvPIID=&contractType=IDV,955F,9531CB21D0008,P00005,,IDV,JOHN J. YIM & ASSOCIATES LLC,20000000,LEGAL SUPPORT SERVICES - ATTORNEY SERVICES,0.0,CONT_IDV_9531CB21D0008_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB21D0008_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB21D0009&modNumber=P00004&idvAgencyID=&idvPIID=&contractType=IDV,955F,9531CB21D0009,P00004,,IDV,"JURISOLUTIONS, INC.",20000000,LEGAL SUPPORT SERVICES - ATTORNEY SERVICES,0.0,CONT_IDV_9531CB21D0009_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB21D0009_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024F00025&modNumber=0&idvAgencyID=&idvPIID=47QTCA23D007Q&contractType=AWARD,2036,20343024F00025,0,47QTCA23D007Q,AWARD,"THE WINVALE GROUP, LLC",56544,ROSETTA STONE CATALYST BRONZE SOFTWARE,0.0,CONT_AWD_20343024F00025_2036_47QTCA23D007Q_4732,https://www.usaspending.gov/award/CONT_AWD_20343024F00025_2036_47QTCA23D007Q_4732
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23F0086&modNumber=P00002&idvAgencyID=&idvPIID=47QTCB21D0245&contractType=AWARD,955F,9531CB23F0086,P00002,47QTCB21D0245,AWARD,MAVEN GROUP LLC,1697821,CENTRALIZED PLATFORM CONTROL STANDARDS SUPPORT SERVICES,0.0,CONT_AWD_9531CB23F0086_955F_47QTCB21D0245_4732,https://www.usaspending.gov/award/CONT_AWD_9531CB23F0086_955F_47QTCB21D0245_4732
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23F0043&modNumber=P00001&idvAgencyID=&idvPIID=9531CB20A0004&contractType=AWARD,955F,9531CB23F0043,P00001,9531CB20A0004,AWARD,"PENINSULA MEDIATION CENTER, INC.",17000,CONFLICT COACH TRAINING,0.0,CONT_AWD_9531CB23F0043_955F_9531CB20A0004_955F,https://www.usaspending.gov/award/CONT_AWD_9531CB23F0043_955F_9531CB20A0004_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0039&modNumber=P00001&idvAgencyID=&idvPIID=9531CB22A0002&contractType=AWARD,955F,9531CB24F0039,P00001,9531CB22A0002,AWARD,COMMERCIAL OFFICE FURNITURE COMPANY,8295,"BPA CALL 0002 - FURNITURE, FIXTURES AND EQUIPMENT (FF&E) FOR THE CONSUMER FINANCIAL PROTECTION BUREAU",0.0,CONT_AWD_9531CB24F0039_955F_9531CB22A0002_955F,https://www.usaspending.gov/award/CONT_AWD_9531CB24F0039_955F_9531CB22A0002_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23F0045&modNumber=0&idvAgencyID=&idvPIID=9531CB22D0008&contractType=AWARD,955F,9531CB23F0045,0,9531CB22D0008,AWARD,"PERSONNEL DECISIONS RESEARCH INSTITUTES, LLC",196276,COMMISSIONING TEST AND CASE STUDY VALIDATION SUPPORT SERVICES,0.0,CONT_AWD_9531CB23F0045_955F_9531CB22D0008_955F,https://www.usaspending.gov/award/CONT_AWD_9531CB23F0045_955F_9531CB22D0008_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0030&modNumber=0&idvAgencyID=&idvPIID=9531CB23A0008&contractType=AWARD,955F,9531CB24F0030,0,9531CB23A0008,AWARD,"ABT ASSOCIATES, INC.",0,FY24 YOUTH FINANCIAL EDUCATION STAKEHOLDER INVESTMENT BPA CALL,,CONT_AWD_9531CB24F0030_955F_9531CB23A0008_955F,https://www.usaspending.gov/award/CONT_AWD_9531CB24F0030_955F_9531CB23A0008_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0046&modNumber=P00002&idvAgencyID=&idvPIID=9531CB23A0018&contractType=AWARD,955F,9531CB24F0046,P00002,9531CB23A0018,AWARD,FORUM ONE COMMUNICATIONS CORPORATION,0,OMWI COMMS SUPPORT,,CONT_AWD_9531CB24F0046_955F_9531CB23A0018_955F,https://www.usaspending.gov/award/CONT_AWD_9531CB24F0046_955F_9531CB23A0018_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB21D0010&modNumber=P00006&idvAgencyID=&idvPIID=&contractType=IDV,955F,9531CB21D0010,P00006,,IDV,"O'RIORDAN BETHEL LAW FIRM, LLP (THE)",20000000,LEGAL SUPPORT SERVICES - ATTORNEY SERVICES,0.0,CONT_IDV_9531CB21D0010_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB21D0010_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22D0002&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=IDV,955F,9531CB22D0002,P00003,,IDV,DEFENSE TECHNOLOGY INTEGRATION LLC,4500000,ACQUISITION SUPPORT SERVICES TO ASSIST CFPB'S OFFICE OF PROCUREMENT,0.0,CONT_IDV_9531CB22D0002_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB22D0002_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22D0007&modNumber=P00004&idvAgencyID=&idvPIID=&contractType=IDV,955F,9531CB22D0007,P00004,,IDV,"BUSINESS DECISIONS INFORMATION, INC.",150000,"OHC HARASSMENT INVESTIGATIONS SUPPORT INDEFINITE DELIVERY, INDEFINITE QUANTITY CONTRACT",0.0,CONT_IDV_9531CB22D0007_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB22D0007_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22D0008&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=IDV,955F,9531CB22D0008,P00003,,IDV,"PERSONNEL DECISIONS RESEARCH INSTITUTES, LLC",2500000,"SERVICES RELATED TO VALIDATING THE EXAMINER COMMISSIONING MULTIPLE-CHOICE TEST, THE IN-PERSON EXAMINER IN CHARGE (EIC) CASE STUDY, AND THE VIRTUAL EXAMINER IN CHA",0.0,CONT_IDV_9531CB22D0008_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB22D0008_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23A0005&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=IDV,955F,9531CB23A0005,P00001,,IDV,ADVANCED EEO SOLUTIONS LLC,197130,EEO INVESTIGATIONS BPA,0.0,CONT_IDV_9531CB23A0005_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB23A0005_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24A0006&modNumber=0&idvAgencyID=&idvPIID=&contractType=IDV,955F,9531CB24A0006,0,,IDV,THE CAPITAL MARKETS COMPANY LLC,2250000,COMPLIANCE TRAINING,0.0,CONT_IDV_9531CB24A0006_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB24A0006_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24A0007&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=IDV,955F,9531CB24A0007,P00001,,IDV,"FEDERAL MANAGEMENT PARTNERS, LLC",5000000,BARRIER ANALYSIS SERVICES,0.0,CONT_IDV_9531CB24A0007_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB24A0007_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22A0001&modNumber=P00003&idvAgencyID=&idvPIID=47QRAA18D001K&contractType=IDV,955F,9531CB22A0001,P00003,47QRAA18D001K,IDV,HUMAN TOUCH TRANSLATIONS LTD.,5000000,TRANSLATION AND INTERPRETATION SERVICES BPA,0.0,CONT_IDV_9531CB22A0001_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB22A0001_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB20A0006&modNumber=P00001&idvAgencyID=&idvPIID=47QRAA18D001P&contractType=IDV,955F,9531CB20A0006,P00001,47QRAA18D001P,IDV,DELOITTE CONSULTING LLP,0,RESEARCH FOR INNOVATIVE FINANCIAL SERVICES BPA,,CONT_IDV_9531CB20A0006_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB20A0006_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22A0005&modNumber=P00003&idvAgencyID=&idvPIID=47QRAA18D001P&contractType=IDV,955F,9531CB22A0005,P00003,47QRAA18D001P,IDV,DELOITTE CONSULTING LLP,100000000,MANAGEMENT AND STRATEGY CONSULTING SERVICES,0.0,CONT_IDV_9531CB22A0005_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB22A0005_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB20A0008&modNumber=P00001&idvAgencyID=&idvPIID=47QRAA18D003Z&contractType=IDV,955F,9531CB20A0008,P00001,47QRAA18D003Z,IDV,"URBAN INSTITUTE,THE",0,RESEARCH FOR INNOVATIVE FINANCIAL EDUCATION BPA,,CONT_IDV_9531CB20A0008_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB20A0008_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22A0007&modNumber=P00003&idvAgencyID=&idvPIID=47QRAA18D005Z&contractType=IDV,955F,9531CB22A0007,P00003,47QRAA18D005Z,IDV,"FEDERAL MANAGEMENT PARTNERS, LLC",100000000,MANAGEMENT AND STRATEGY CONSULTING SERVICES,0.0,CONT_IDV_9531CB22A0007_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB22A0007_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0018&modNumber=P00001&idvAgencyID=&idvPIID=GS02F0111U&contractType=AWARD,955F,9531CB24F0018,P00001,GS02F0111U,AWARD,WORLD INSTITUTE OF LEADERSHIP & LEARNING,38648,"DESIGN, DEVELOPMENT, AND HOSTING OF LEARNING MODULES",0.0,CONT_AWD_9531CB24F0018_955F_GS02F0111U_4730,https://www.usaspending.gov/award/CONT_AWD_9531CB24F0018_955F_GS02F0111U_4730
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024F00008&modNumber=P00003&idvAgencyID=&idvPIID=GS02F026DA&contractType=AWARD,2036,20343024F00008,P00003,GS02F026DA,AWARD,WEST PUBLISHING CORPORATION,2664855,WESTLAW EDGE LEGAL DATABASE SUBSCRIPTION,0.0,CONT_AWD_20343024F00008_2036_GS02F026DA_4732,https://www.usaspending.gov/award/CONT_AWD_20343024F00008_2036_GS02F026DA_4732
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23A0001&modNumber=P00002&idvAgencyID=&idvPIID=47QRAA22D004R&contractType=IDV,955F,9531CB23A0001,P00002,47QRAA22D004R,IDV,"STUART B. CONSULTANTS, INC.",750000,ASL/CART SERVICES,0.0,CONT_IDV_9531CB23A0001_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB23A0001_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22A0012&modNumber=P00005&idvAgencyID=&idvPIID=47QREA19D0010&contractType=IDV,955F,9531CB22A0012,P00005,47QREA19D0010,IDV,CROSSROADS MEDIATION SERVICES,200000,BPA FOR EEO COUNSELING SERVICES,0.0,CONT_IDV_9531CB22A0012_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB22A0012_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB25A0006&modNumber=0&idvAgencyID=&idvPIID=47QREA23D001A&contractType=IDV,955F,9531CB25A0006,0,47QREA23D001A,IDV,S J BASHEN INC.,500000,EEO INVESTIGATIONS BPA,0.0,CONT_IDV_9531CB25A0006_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB25A0006_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22A0013&modNumber=P00002&idvAgencyID=&idvPIID=47QSMA19D08PL&contractType=IDV,955F,9531CB22A0013,P00002,47QSMA19D08PL,IDV,DELOITTE FINANCIAL ADVISORY SERVICES LLP,12922901,DIRECT EDISCOVERY SERVICES,0.0,CONT_IDV_9531CB22A0013_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB22A0013_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22A0021&modNumber=P00003&idvAgencyID=&idvPIID=47QTCA19D00L1&contractType=IDV,955F,9531CB22A0021,P00003,47QTCA19D00L1,IDV,SUMMIT CONSULTING LLC,4794039,BPA FOR DATA ANALYTICS,0.0,CONT_IDV_9531CB22A0021_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB22A0021_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22A0022&modNumber=P00002&idvAgencyID=&idvPIID=47QTCA20D00ES&contractType=IDV,955F,9531CB22A0022,P00002,47QTCA20D00ES,IDV,TALTEAM INC.,8850780,BPA FOR DATA ANALYTICS SERVICES,0.0,CONT_IDV_9531CB22A0022_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB22A0022_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0011&modNumber=P00001&idvAgencyID=&idvPIID=GS35F0247V&contractType=AWARD,955F,9531CB24F0011,P00001,GS35F0247V,AWARD,"CORNERSTONE ONDEMAND, INC.",458143,CORNERSTONE ONDEMAND,0.0,CONT_AWD_9531CB24F0011_955F_GS35F0247V_4730,https://www.usaspending.gov/award/CONT_AWD_9531CB24F0011_955F_GS35F0247V_4730
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22A0018&modNumber=P00004&idvAgencyID=&idvPIID=47QTCA20D00EX&contractType=IDV,955F,9531CB22A0018,P00004,47QTCA20D00EX,IDV,DIACONIA LLC,14052190,DATA ANALYTICS SUPPORT SERVICES,0.0,CONT_IDV_9531CB22A0018_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB22A0018_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB20F0053&modNumber=P00006&idvAgencyID=&idvPIID=NNG15SC05B&contractType=AWARD,955F,9531CB20F0053,P00006,NNG15SC05B,AWARD,"COUNTERTRADE PRODUCTS, INC.",305382,LEAPTREE OPTIMIZE LICENSES,0.0,CONT_AWD_9531CB20F0053_955F_NNG15SC05B_8000,https://www.usaspending.gov/award/CONT_AWD_9531CB20F0053_955F_NNG15SC05B_8000
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024F00036&modNumber=0&idvAgencyID=&idvPIID=NNG15SC23B&contractType=AWARD,2036,20343024F00036,0,NNG15SC23B,AWARD,ACCESSAGILITY LLC,97492,LIGHTBEND AKKA ENTERPRISE SUBSCRIPTION,0.0,CONT_AWD_20343024F00036_2036_NNG15SC23B_8000,https://www.usaspending.gov/award/CONT_AWD_20343024F00036_2036_NNG15SC23B_8000
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0037&modNumber=0&idvAgencyID=&idvPIID=NNG15SC23B&contractType=AWARD,955F,9531CB24F0037,0,NNG15SC23B,AWARD,ACCESSAGILITY LLC,441306,ENTERPRISE DB POSTGRES ADVANCED SERVER RENEWAL,0.0,CONT_AWD_9531CB24F0037_955F_NNG15SC23B_8000,https://www.usaspending.gov/award/CONT_AWD_9531CB24F0037_955F_NNG15SC23B_8000
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024F00012&modNumber=0&idvAgencyID=&idvPIID=NNG15SC70B&contractType=AWARD,2036,20343024F00012,0,NNG15SC70B,AWARD,"DH TECHNOLOGIES, LLC",16309,APPLECARE OS SUPPORT - PREFERRED,0.0,CONT_AWD_20343024F00012_2036_NNG15SC70B_8000,https://www.usaspending.gov/award/CONT_AWD_20343024F00012_2036_NNG15SC70B_8000
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343021F00029&modNumber=P00006&idvAgencyID=&idvPIID=NNG15SC71B&contractType=AWARD,2036,20343021F00029,P00006,NNG15SC71B,AWARD,"FCN, INC.",2038330,ANOMALI LICENSES FOR CFPB,0.0,CONT_AWD_20343021F00029_2036_NNG15SC71B_8000,https://www.usaspending.gov/award/CONT_AWD_20343021F00029_2036_NNG15SC71B_8000
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343021F00075&modNumber=P00004&idvAgencyID=&idvPIID=NNG15SC71B&contractType=AWARD,2036,20343021F00075,P00004,NNG15SC71B,AWARD,"FCN, INC.",1024613,SURVEY TOOL (QUALTRICS),0.0,CONT_AWD_20343021F00075_2036_NNG15SC71B_8000,https://www.usaspending.gov/award/CONT_AWD_20343021F00075_2036_NNG15SC71B_8000
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024F00028&modNumber=0&idvAgencyID=&idvPIID=NNG15SC71B&contractType=AWARD,2036,20343024F00028,0,NNG15SC71B,AWARD,"FCN, INC.",152587,SOLARWINDS MAINTENANCE AND SUPPORT,0.0,CONT_AWD_20343024F00028_2036_NNG15SC71B_8000,https://www.usaspending.gov/award/CONT_AWD_20343024F00028_2036_NNG15SC71B_8000
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22F0104&modNumber=P00003&idvAgencyID=&idvPIID=NNG15SC71B&contractType=AWARD,955F,9531CB22F0104,P00003,NNG15SC71B,AWARD,"FCN, INC.",681980,"DATABRICKS ENTERPRISE PLATFORM, DATABRICKS PLATFORM CAPACITY, AND ADDITIONAL SUPPORT.",0.0,CONT_AWD_9531CB22F0104_955F_NNG15SC71B_8000,https://www.usaspending.gov/award/CONT_AWD_9531CB22F0104_955F_NNG15SC71B_8000
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23F0039&modNumber=0&idvAgencyID=&idvPIID=NNG15SC71B&contractType=AWARD,955F,9531CB23F0039,0,NNG15SC71B,AWARD,"FCN, INC.",263402,NUTANIX HARDWARE DESKTOP ENGINEERING LAB SYSTEM UPGRADE,0.0,CONT_AWD_9531CB23F0039_955F_NNG15SC71B_8000,https://www.usaspending.gov/award/CONT_AWD_9531CB23F0039_955F_NNG15SC71B_8000
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0075&modNumber=0&idvAgencyID=&idvPIID=NNG15SC71B&contractType=AWARD,955F,9531CB24F0075,0,NNG15SC71B,AWARD,"FCN, INC.",446087,CISCO SMARTNET MAINTENANCE,0.0,CONT_AWD_9531CB24F0075_955F_NNG15SC71B_8000,https://www.usaspending.gov/award/CONT_AWD_9531CB24F0075_955F_NNG15SC71B_8000
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0088&modNumber=0&idvAgencyID=&idvPIID=NNG15SC71B&contractType=AWARD,955F,9531CB24F0088,0,NNG15SC71B,AWARD,"FCN, INC.",177774,ZIXGATEWAY ENTERPRISE LICENSE RENEWAL,0.0,CONT_AWD_9531CB24F0088_955F_NNG15SC71B_8000,https://www.usaspending.gov/award/CONT_AWD_9531CB24F0088_955F_NNG15SC71B_8000
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB25F0033&modNumber=0&idvAgencyID=&idvPIID=NNG15SC71B&contractType=AWARD,955F,9531CB25F0033,0,NNG15SC71B,AWARD,"FCN, INC.",275319,GRANICUS INC. (GOVDELIVERY) LICENSE RENEWAL,0.0,CONT_AWD_9531CB25F0033_955F_NNG15SC71B_8000,https://www.usaspending.gov/award/CONT_AWD_9531CB25F0033_955F_NNG15SC71B_8000
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024F00044&modNumber=P00003&idvAgencyID=&idvPIID=NNG15SC77B&contractType=AWARD,2036,20343024F00044,P00003,NNG15SC77B,AWARD,"GOVPLACE, INC.",62420,ACCELLION KITEWORKS ENTERPRISE,0.0,CONT_AWD_20343024F00044_2036_NNG15SC77B_8000,https://www.usaspending.gov/award/CONT_AWD_20343024F00044_2036_NNG15SC77B_8000
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024F00043&modNumber=0&idvAgencyID=&idvPIID=NNG15SC80B&contractType=AWARD,2036,20343024F00043,0,NNG15SC80B,AWARD,"LYME COMPUTER SYSTEMS, INC.",54124,MAINTENANCE RENEWAL FOR MATLAB LICENSES,0.0,CONT_AWD_20343024F00043_2036_NNG15SC80B_8000,https://www.usaspending.gov/award/CONT_AWD_20343024F00043_2036_NNG15SC80B_8000
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343023F00015&modNumber=P00003&idvAgencyID=&idvPIID=NNG15SC82B&contractType=AWARD,2036,20343023F00015,P00003,NNG15SC82B,AWARD,"NEW TECH SOLUTIONS, INC.",208256,NEXIDIA MAINTENANCE RENEWAL,0.0,CONT_AWD_20343023F00015_2036_NNG15SC82B_8000,https://www.usaspending.gov/award/CONT_AWD_20343023F00015_2036_NNG15SC82B_8000
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024F00049&modNumber=0&idvAgencyID=&idvPIID=NNG15SC82B&contractType=AWARD,2036,20343024F00049,0,NNG15SC82B,AWARD,"NEW TECH SOLUTIONS, INC.",45321,NEW RELIC LICENSE RENEWAL,0.0,CONT_AWD_20343024F00049_2036_NNG15SC82B_8000,https://www.usaspending.gov/award/CONT_AWD_20343024F00049_2036_NNG15SC82B_8000
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024F00021&modNumber=0&idvAgencyID=&idvPIID=NNG15SC86B&contractType=AWARD,2036,20343024F00021,0,NNG15SC86B,AWARD,"IMPRES TECHNOLOGY SOLUTIONS, INC",105605,STORAGE SERVER HARDWARE MAINTENANCE,0.0,CONT_AWD_20343024F00021_2036_NNG15SC86B_8000,https://www.usaspending.gov/award/CONT_AWD_20343024F00021_2036_NNG15SC86B_8000
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024F00040&modNumber=0&idvAgencyID=&idvPIID=NNG15SC92B&contractType=AWARD,2036,20343024F00040,0,NNG15SC92B,AWARD,"THUNDERCAT TECHNOLOGY, LLC",234835,VERACODE SERVICE BUNDLE SUBSCRIPTION,0.0,CONT_AWD_20343024F00040_2036_NNG15SC92B_8000,https://www.usaspending.gov/award/CONT_AWD_20343024F00040_2036_NNG15SC92B_8000
